0.000000e+00	3.178340e-30	
1.000000e+00	-4.577339e-40	
2.000000e+00	1.210703e-41	
3.000000e+00	-3.140252e-42	
4.000000e+00	1.618037e-43	
5.000000e+00	-7.644201e-45	
6.000000e+00	3.159229e-46	
7.000000e+00	2.290527e-48	
8.000000e+00	-7.213566e-51	
9.000000e+00	-2.241705e-54	
1.000000e+01	-4.502851e-60	
1.100000e+01	-1.540194e-66	
1.200000e+01	7.741232e-69	
1.300000e+01	-7.552895e-71	
1.400000e+01	4.652561e-73	
1.500000e+01	-2.978126e-74	
1.600000e+01	7.894373e-78	
1.700000e+01	1.520543e-80	
1.800000e+01	-4.969815e-85	
1.900000e+01	7.974907e-91	
2.000000e+01	-1.294261e-31	
2.100000e+01	-5.766837e-32	
2.200000e+01	-5.001305e-32	
2.300000e+01	-1.894832e-33	
2.400000e+01	6.754116e-34	
2.500000e+01	1.145602e-34	
2.600000e+01	9.583163e-36	
2.700000e+01	-6.115634e-37	
2.800000e+01	-1.120195e-37	
2.900000e+01	-1.664844e-39	
3.000000e+01	2.670029e-39	
3.100000e+01	9.015524e-42	
3.200000e+01	6.318893e-36	
3.300000e+01	-4.120412e-35	
3.400000e+01	8.785217e-36	
3.500000e+01	-2.963859e-36	
3.600000e+01	3.131288e-35	
3.700000e+01	-2.674329e-36	
3.800000e+01	-7.508027e-37	
3.900000e+01	1.590583e-38	
4.000000e+01	1.063791e-38	
4.100000e+01	-1.699532e-39	
4.200000e+01	-5.356156e-40	
4.300000e+01	3.280057e-41	
4.400000e+01	8.317535e-42	
4.500000e+01	-9.891843e-43	
4.600000e+01	-3.548559e-43	
4.700000e+01	3.832176e-44	
4.800000e+01	9.145474e-45	
4.900000e+01	-4.873132e-46	
5.000000e+01	-2.302959e-46	
5.100000e+01	3.463967e-47	
5.200000e+01	9.746083e-48	
5.300000e+01	-1.840545e-49	
5.400000e+01	-1.542235e-49	
5.500000e+01	3.834369e-50	
5.600000e+01	-5.165588e-51	
5.700000e+01	2.013649e-52	
5.800000e+01	-3.261911e-54	
5.900000e+01	1.842165e-54	
6.000000e+01	-1.967063e-55	
6.100000e+01	8.908857e-57	
6.200000e+01	-7.472749e-58	
6.300000e+01	2.722979e-59	
6.400000e+01	-3.699562e-61	
6.500000e+01	-1.303690e-62	
6.600000e+01	-5.163150e-63	
6.700000e+01	-1.652285e-63	
6.800000e+01	-2.565843e-63	
6.900000e+01	3.382948e-64	
7.000000e+01	-2.486023e-65	
7.100000e+01	-6.822965e-64	
7.200000e+01	2.889963e-64	
7.300000e+01	-5.590841e-64	
7.400000e+01	8.525690e-64	
7.500000e+01	-7.698682e-64	
7.600000e+01	1.426965e-63	
7.700000e+01	-1.568599e-63	
7.800000e+01	1.839218e-63	
7.900000e+01	-2.794631e-63	
8.000000e+01	2.625490e-63	
8.100000e+01	-3.881937e-63	
8.200000e+01	4.789606e-63	
8.300000e+01	-4.454174e-63	
8.400000e+01	7.230279e-63	
8.500000e+01	-7.472942e-63	
8.600000e+01	8.325711e-63	
8.700000e+01	-1.205722e-62	
8.800000e+01	1.087921e-62	
8.900000e+01	-1.111238e-62	
9.000000e+01	1.772621e-63	
9.100000e+01	-3.244008e-64	
9.200000e+01	2.390648e-64	
9.300000e+01	1.319790e-64	
9.400000e+01	-1.168301e-65	
9.500000e+01	6.678362e-65	
9.600000e+01	-4.387442e-65	
9.700000e+01	1.293624e-65	
9.800000e+01	-2.866954e-67	
9.900000e+01	-1.557534e-66	
1.000000e+02	1.264819e-66	
1.010000e+02	-3.839662e-67	
1.020000e+02	-1.815938e-67	
1.030000e+02	3.773031e-68	
1.040000e+02	2.626520e-69	
1.050000e+02	-1.109947e-69	
1.060000e+02	2.304908e-69	
1.070000e+02	3.324275e-69	
1.080000e+02	8.571929e-70	
1.090000e+02	-4.452993e-70	
1.100000e+02	-1.739282e-70	
1.110000e+02	2.145214e-70	
1.120000e+02	5.554849e-72	
1.130000e+02	-2.986129e-71	
1.140000e+02	5.236399e-72	
1.150000e+02	4.881582e-71	
1.160000e+02	1.014509e-69	
1.170000e+02	-1.715661e-55	
1.180000e+02	-2.261849e-54	
1.190000e+02	3.986923e-55	
1.200000e+02	-1.581043e-54	
1.210000e+02	1.069589e-54	
1.220000e+02	2.271723e-54	
1.230000e+02	-5.265030e-54	
1.240000e+02	1.286193e-53	
1.250000e+02	-2.512179e-54	
1.260000e+02	2.778343e-53	
1.270000e+02	-4.476465e-53	
1.280000e+02	5.525889e-53	
1.290000e+02	-1.148247e-52	
1.300000e+02	8.534872e-53	
1.310000e+02	-2.929695e-53	
1.320000e+02	1.385721e-52	
1.330000e+02	-3.995296e-53	
1.340000e+02	2.354296e-52	
1.350000e+02	-3.401853e-52	
1.360000e+02	2.303289e-52	
1.370000e+02	-5.611590e-52	
1.380000e+02	5.126104e-52	
1.390000e+02	5.446313e-52	
1.400000e+02	3.014196e-52	
1.410000e+02	1.860126e-51	
1.420000e+02	-3.146757e-52	
1.430000e+02	5.961712e-53	
1.440000e+02	7.698079e-53	
1.450000e+02	2.594153e-52	
1.460000e+02	-4.763625e-53	
1.470000e+02	9.081607e-53	
1.480000e+02	-7.262577e-53	
1.490000e+02	1.666087e-52	
1.500000e+02	-8.916732e-54	
1.510000e+02	-6.299198e-53	
1.520000e+02	2.722559e-52	
1.530000e+02	-6.569983e-53	
1.540000e+02	-4.824682e-52	
1.550000e+02	5.588233e-52	
1.560000e+02	2.141972e-52	
