time 0.000000e+00	3.178340e-30	2.275903e-29	1.334427e-212	7.790779e-28	1.691472e-28	3.430898e-02	4.905849e-07	-1.055986e-26	-4.639237e-26	3.222953e-26	-1.485288e-28	4.107356e-28	1.320687e-03	4.219078e-08	1.110473e-03	5.928463e-12	5.050137e-09	4.275088e-03	4.459971e-04	8.395167e-04	-2.429926e-27	-3.007177e-30	1.772132e-02	8.698126e-02	1.949989e-02	3.090152e+00	4.261216e-04	3.527985e-29	2.227555e-01	-3.040789e-29	1.719817e-28	-7.323524e-24	1.945998e-02	7.973238e-26	2.319135e-26	9.794925e-27	3.719651e-27	1.653506e-01	1.133698e-04	2.006582e-08	4.220982e-08	1.001903e-06	2.117165e-08	2.013794e-08	1.140119e-02	1.515386e-26	1.942538e-02	1.344456e-08	7.180848e-01	3.866342e-22	1.827153e-05	1.578529e-01	2.511043e-03	1.695920e+00	3.959769e-01	-8.417119e-32	2.785835e+00	1.688295e+00	6.156517e-09	1.268603e-05	2.830549e+00	9.465367e-16	1.386720e-06	5.754038e-09	3.105549e-02	2.457123e+00	3.279046e-12	1.811536e-01	1.871840e-12	1.654020e+00	1.551158e-16	9.681378e-01	3.181849e-07	6.987531e-01	1.855285e-02	2.224653e-01	4.307680e-04	3.395073e-05	1.732758e-01	3.058370e-02	8.334817e-03	5.176327e-03	6.119998e-04	1.205707e-05	3.505401e-03	2.070390e-02	4.537118e-02	9.139858e-02	2.963952e-04	-3.992190e-125	1.367222e-03	6.070873e-03	2.212235e-03	7.731500e+02	
time 0.000000e+00	3.178340e-30	2.275903e-29	1.334427e-212	7.790779e-28	1.691472e-28	3.430898e-02	4.905849e-07	-1.055986e-26	-4.639237e-26	3.222953e-26	-1.485288e-28	4.107356e-28	1.320687e-03	4.219078e-08	1.110473e-03	5.928463e-12	5.050137e-09	4.275088e-03	4.459971e-04	8.395167e-04	-2.429926e-27	-3.007177e-30	1.772132e-02	8.698126e-02	1.949989e-02	3.090152e+00	4.261216e-04	3.527985e-29	2.227555e-01	-3.040789e-29	1.719817e-28	-7.323524e-24	1.945998e-02	7.973238e-26	2.319135e-26	9.794925e-27	3.719651e-27	1.653506e-01	1.133698e-04	2.006582e-08	4.220982e-08	1.001903e-06	2.117165e-08	2.013794e-08	1.140119e-02	1.515386e-26	1.942538e-02	1.344456e-08	7.180848e-01	3.866342e-22	1.827153e-05	1.578529e-01	2.511043e-03	1.695920e+00	3.959769e-01	-8.417119e-32	2.785835e+00	1.688295e+00	6.156517e-09	1.268603e-05	2.830549e+00	9.465367e-16	1.386720e-06	5.754038e-09	3.105549e-02	2.457123e+00	3.279046e-12	1.811536e-01	1.871840e-12	1.654020e+00	1.551158e-16	9.681378e-01	3.181849e-07	6.987531e-01	1.855285e-02	2.224653e-01	4.307680e-04	3.395073e-05	1.732758e-01	3.058370e-02	8.334817e-03	5.176327e-03	6.119998e-04	1.205707e-05	3.505401e-03	2.070390e-02	4.537118e-02	9.139858e-02	2.963952e-04	-3.992190e-125	1.367222e-03	6.070873e-03	2.212235e-03	7.731500e+02	
time 1.000000e+00	-4.577339e-40	1.082916e-33	-9.226242e-224	7.486227e-31	9.087548e-35	3.430898e-02	4.790986e-07	5.701456e-30	-2.578688e-33	-1.432204e-28	-6.948638e-36	-1.921378e-45	1.207067e-03	2.454090e-08	8.657827e-04	3.448392e-12	7.740981e-10	3.862721e-03	3.373732e-04	6.259423e-04	9.861437e-32	-1.071999e-30	1.617887e-02	9.482221e-02	1.519570e-02	3.105566e+00	3.534321e-04	4.132958e-35	2.227555e-01	4.927226e-34	9.868904e-34	-5.308343e-24	1.945998e-02	1.394447e-28	1.597841e-32	2.764079e-34	-3.117758e-33	1.654200e-01	7.680772e-05	1.070108e-08	2.455264e-08	5.345332e-07	1.232009e-08	1.074418e-08	1.084036e-02	3.006648e-30	1.927280e-02	7.170315e-09	7.125090e-01	1.577230e-22	1.596174e-05	1.619968e-01	1.577821e-03	1.696058e+00	3.963320e-01	-2.397232e-41	2.798621e+00	1.685956e+00	5.297364e-09	1.124519e-05	2.845195e+00	4.952511e-16	1.092842e-06	3.866304e-09	3.135559e-02	2.463654e+00	2.660921e-12	1.820019e-01	1.537365e-12	1.662312e+00	6.452167e-17	9.732753e-01	3.167105e-07	6.992441e-01	1.857460e-02	2.239420e-01	4.307680e-04	3.395073e-05	1.747133e-01	3.107569e-02	8.144691e-03	5.366453e-03	6.449965e-04	1.205707e-05	3.505402e-03	2.192373e-02	4.177056e-02	9.509495e-02	1.581126e-04	3.112690e-135	1.367222e-03	6.074226e-03	2.212275e-03	7.731500e+02	
time 2.000000e+00	1.210703e-41	2.953083e-36	-1.841213e-29	2.378677e-33	4.386483e-37	3.430898e-02	4.741450e-07	1.087430e-28	5.329279e-33	1.746098e-26	1.382594e-35	-2.192650e-31	1.103728e-03	1.420194e-08	6.743439e-04	1.995602e-12	1.186564e-10	3.507769e-03	2.546925e-04	4.668095e-04	-3.017174e-31	-6.240193e-30	1.479097e-02	1.026492e-01	1.185838e-02	3.117416e+00	2.919150e-04	1.076375e-37	2.227555e-01	1.285306e-36	-3.849212e-33	-4.076838e-24	1.945998e-02	1.658427e-28	-4.307340e-31	-4.022262e-35	-8.552679e-31	1.654571e-01	5.408760e-05	5.707030e-09	1.420885e-08	2.852270e-07	7.133592e-09	5.733167e-09	1.032128e-02	2.510728e-29	1.914765e-02	3.824115e-09	7.079165e-01	6.345813e-23	1.398630e-05	1.651693e-01	9.909975e-04	1.696132e+00	3.965737e-01	1.732772e-38	2.808418e+00	1.682381e+00	4.600937e-09	9.960740e-06	2.856451e+00	2.558261e-16	8.592185e-07	2.607497e-09	3.156195e-02	2.468761e+00	2.172673e-12	1.827022e-01	1.272454e-12	1.668603e+00	2.681600e-17	9.772561e-01	3.152429e-07	6.995970e-01	1.858804e-02	2.251452e-01	4.307680e-04	3.395073e-05	1.760266e-01	3.154381e-02	7.958901e-03	5.552243e-03	6.777574e-04	1.205707e-05	3.505402e-03	2.313492e-02	3.842334e-02	9.849644e-02	8.434543e-05	-2.501740e-30	1.367222e-03	6.076388e-03	2.212305e-03	7.731500e+02	
time 3.000000e+00	-3.140252e-42	-9.469048e-39	-1.276619e-29	2.341536e-35	4.844024e-38	3.430898e-02	4.704112e-07	4.619151e-29	-2.229878e-31	-4.141277e-27	-6.067671e-34	-4.096692e-31	1.009517e-03	8.194638e-09	5.266107e-04	1.151479e-12	1.819073e-11	3.197623e-03	1.933854e-04	3.514951e-04	3.918866e-29	-2.293038e-30	1.353646e-02	1.104574e-01	9.264895e-03	3.126586e+00	2.421363e-04	7.387111e-40	2.227555e-01	1.085205e-38	2.184693e-31	-3.278775e-24	1.945998e-02	1.889059e-28	-1.178702e-29	-2.797285e-31	3.219780e-32	1.654769e-01	3.894267e-05	3.043747e-09	8.198733e-09	1.521859e-07	4.117944e-09	3.059033e-09	9.837471e-03	6.751867e-30	1.904344e-02	2.039579e-09	7.040821e-01	2.558646e-23	1.228286e-05	1.676106e-01	6.221309e-04	1.696171e+00	3.967391e-01	-1.412922e-37	2.815952e+00	1.677876e+00	4.044899e-09	8.831476e-06	2.865142e+00	1.320868e-16	6.762664e-07	1.773028e-09	3.170436e-02	2.472783e+00	1.782383e-12	1.832833e-01	1.059287e-12	1.673408e+00	1.117342e-17	9.803537e-01	3.137822e-07	6.998527e-01	1.859635e-02	2.261294e-01	4.307680e-04	3.395073e-05	1.772279e-01	3.198975e-02	7.777350e-03	5.733794e-03	7.103235e-04	1.205707e-05	3.505402e-03	2.433895e-02	3.532710e-02	1.016245e-01	4.499423e-05	-3.567415e-29	1.367222e-03	6.077791e-03	2.212326e-03	7.731500e+02	
time 4.000000e+00	1.618037e-43	6.647832e-39	-1.303353e-29	4.406828e-37	-8.813923e-39	3.430898e-02	4.694796e-07	-2.343969e-30	-7.244497e-31	2.875016e-27	-1.965039e-33	-9.933392e-31	9.250645e-04	4.707216e-09	4.121373e-04	6.614401e-13	2.788749e-12	2.927511e-03	1.475241e-04	2.665870e-04	-1.963766e-29	8.673016e-31	1.239851e-02	1.182429e-01	7.246020e-03	3.133725e+00	2.011927e-04	4.341988e-40	2.227555e-01	-2.274389e-40	-3.103843e-31	-2.738525e-24	1.945998e-02	-1.341185e-29	8.759974e-30	-6.264880e-32	1.481171e-31	1.654874e-01	2.858901e-05	1.623377e-09	4.709648e-09	8.119598e-08	2.366298e-09	1.632113e-09	9.384026e-03	-1.716977e-30	1.895531e-02	1.087835e-09	7.008333e-01	1.027287e-23	1.080659e-05	1.694968e-01	3.903775e-04	1.696192e+00	3.968527e-01	9.274133e-37	2.821763e+00	1.672669e+00	3.599715e-09	7.836031e-06	2.871882e+00	6.776227e-17	5.325507e-07	1.215426e-09	3.180290e-02	2.475971e+00	1.471275e-12	1.837688e-01	8.883088e-13	1.677104e+00	4.665502e-18	9.827739e-01	3.123282e-07	7.000392e-01	1.860151e-02	2.269391e-01	4.307680e-04	3.395073e-05	1.783277e-01	3.241498e-02	7.599940e-03	5.911204e-03	7.427262e-04	1.205707e-05	3.505403e-03	2.553697e-02	3.247070e-02	1.045001e-01	2.400226e-05	1.593670e-29	1.367222e-03	6.078705e-03	2.212342e-03	7.731500e+02	
time 5.000000e+00	-7.644201e-45	1.575218e-38	8.161164e-30	1.306197e-38	-2.452816e-38	3.430898e-02	4.722557e-07	-1.327829e-29	4.728814e-31	3.604908e-28	1.273403e-33	-1.427599e-30	8.499419e-04	2.689336e-09	3.231375e-04	3.778953e-13	4.275327e-13	2.691996e-03	1.129506e-04	2.032543e-04	5.302569e-30	1.332904e-31	1.136344e-02	1.260029e-01	5.672426e-03	3.139316e+00	1.671688e-04	9.045603e-40	2.227555e-01	-8.214425e-40	1.219649e-31	-2.358264e-24	1.945998e-02	2.511029e-29	2.127416e-30	6.345514e-31	2.788054e-32	1.654930e-01	2.142768e-05	8.658445e-10	2.690778e-09	4.331885e-08	1.352314e-09	8.707606e-10	8.957175e-03	-3.154258e-30	1.887958e-02	5.802240e-10	6.980383e-01	4.089858e-24	9.521923e-06	1.709591e-01	2.448430e-04	1.696204e+00	3.969311e-01	4.354029e-36	2.826255e+00	1.666931e+00	3.239638e-09	6.956788e-06	2.877127e+00	3.440803e-17	4.193922e-07	8.396884e-10	3.187123e-02	2.478516e+00	1.222749e-12	1.841775e-01	7.507980e-13	1.679963e+00	1.951579e-18	9.846719e-01	3.108809e-07	7.001756e-01	1.860470e-02	2.276095e-01	4.307680e-04	3.395073e-05	1.793355e-01	3.282074e-02	7.426577e-03	6.084567e-03	7.749896e-04	1.205707e-05	3.505403e-03	2.672985e-02	2.983968e-02	1.071429e-01	1.280405e-05	9.102661e-30	1.367222e-03	6.079303e-03	2.212354e-03	7.731500e+02	
time 6.000000e+00	3.159229e-46	-5.474278e-30	1.898317e-30	-1.998312e-28	1.224402e-30	3.430898e-02	4.793452e-07	-3.545450e-29	-2.677455e-31	-5.708047e-27	-7.373100e-34	-7.812202e-31	7.833021e-04	1.527232e-09	2.537552e-04	2.146010e-13	6.553837e-14	2.485966e-03	8.671611e-05	1.555320e-04	8.368452e-28	6.034248e-31	1.041994e-02	1.337352e-01	4.444669e-03	3.143720e+00	1.387217e-04	1.074650e-30	2.227555e-01	-1.892400e-29	-3.324652e-29	-2.083119e-24	1.945998e-02	-7.025160e-30	-3.405470e-31	1.611708e-31	-1.939505e-31	1.654960e-01	1.643092e-05	4.618164e-10	1.528084e-09	2.311031e-08	7.681443e-10	4.645518e-10	8.553972e-03	-6.744477e-30	1.881345e-02	3.094836e-10	6.955961e-01	1.609849e-24	8.400294e-06	1.720957e-01	1.534978e-04	1.696210e+00	3.969853e-01	2.720821e-36	2.829730e+00	1.660792e+00	2.944580e-09	6.179059e-06	2.881222e+00	1.724717e-17	3.301428e-07	5.843526e-10	3.191867e-02	2.480559e+00	1.023290e-12	1.845243e-01	6.395767e-13	1.682187e+00	8.176037e-19	9.861654e-01	3.094403e-07	7.002755e-01	1.860669e-02	2.281684e-01	4.307680e-04	3.395073e-05	1.802593e-01	3.320814e-02	7.257168e-03	6.253976e-03	8.071324e-04	1.205707e-05	3.505403e-03	2.791827e-02	2.741857e-02	1.095714e-01	6.830345e-06	-6.319137e-30	1.367222e-03	6.079693e-03	2.212362e-03	7.731500e+02	
time 7.000000e+00	2.290527e-48	-2.158559e-30	-9.399933e-32	-1.210834e-29	-1.155017e-30	3.430898e-02	4.912707e-07	-2.293968e-29	-5.603209e-32	1.899489e-27	-1.556177e-34	-1.589948e-31	7.241903e-04	8.616369e-10	1.995498e-04	1.210740e-13	1.004590e-14	2.304955e-03	6.670224e-05	1.192870e-04	-9.677956e-30	-1.139031e-30	9.558466e-03	1.414383e-01	3.485961e-03	3.147208e+00	1.148587e-04	-1.986107e-31	2.227555e-01	1.204392e-30	6.258829e-31	-1.879645e-24	1.945998e-02	-2.156435e-29	3.861013e-32	2.747158e-32	-3.523759e-31	1.654977e-01	1.291398e-05	2.463239e-10	8.621342e-10	1.232893e-08	4.334609e-10	2.478334e-10	8.172076e-03	-5.857830e-30	1.875479e-02	1.650770e-10	6.934288e-01	6.251236e-25	7.418432e-06	1.729812e-01	9.619318e-05	1.696213e+00	3.970229e-01	6.749011e-37	2.832418e+00	1.654348e+00	2.699466e-09	5.490448e-06	2.884429e+00	8.516250e-18	2.596687e-07	4.093924e-10	3.195161e-02	2.482211e+00	8.622793e-13	1.848208e-01	5.489884e-13	1.683924e+00	3.430035e-19	9.873445e-01	3.080064e-07	7.003488e-01	1.860791e-02	2.286375e-01	4.307680e-04	3.395073e-05	1.811066e-01	3.357817e-02	7.091624e-03	6.419520e-03	8.391690e-04	1.205707e-05	3.505403e-03	2.910277e-02	2.519195e-02	1.118028e-01	3.643660e-06	5.930451e-32	1.367222e-03	6.079947e-03	2.212368e-03	7.731500e+02	
time 8.000000e+00	-7.213566e-51	2.574415e-29	4.475219e-33	-1.446364e-28	6.471341e-30	3.430898e-02	5.086183e-07	-1.186437e-32	8.851457e-33	-7.515521e-28	2.505889e-35	2.762359e-32	6.716800e-04	4.827226e-10	1.571287e-04	6.783041e-14	1.539865e-15	2.145185e-03	5.136763e-05	9.159148e-05	-1.103416e-28	-8.926311e-32	8.770866e-03	1.491108e-01	2.736824e-03	3.149989e+00	9.481350e-05	1.718572e-30	2.227555e-01	5.424098e-30	1.194769e-29	-1.726588e-24	1.945998e-02	-4.853903e-29	-3.980591e-33	-5.549649e-33	-2.145981e-30	1.654985e-01	1.041543e-05	1.313865e-10	4.830137e-10	6.577153e-09	2.428831e-10	1.322142e-10	7.809588e-03	-1.192411e-30	1.870197e-02	8.805276e-11	6.914764e-01	2.389925e-25	6.557152e-06	1.736724e-01	6.026092e-05	1.696214e+00	3.970491e-01	-2.175657e-37	2.834495e+00	1.647675e+00	2.493114e-09	4.880381e-06	2.886945e+00	4.135082e-18	2.039776e-07	2.885406e-10	3.197450e-02	2.483554e+00	7.314902e-13	1.850763e-01	4.746514e-13	1.685286e+00	1.440838e-19	9.882782e-01	3.065792e-07	7.004025e-01	1.860867e-02	2.290340e-01	4.307680e-04	3.395073e-05	1.818840e-01	3.393174e-02	6.929856e-03	6.581288e-03	8.711108e-04	1.205707e-05	3.505403e-03	3.028377e-02	2.314496e-02	1.138529e-01	1.943717e-06	-4.317331e-33	1.367222e-03	6.080112e-03	2.212373e-03	7.731500e+02	
time 9.000000e+00	-2.241705e-54	-1.397551e-29	6.749918e-38	-5.138534e-29	-2.663005e-30	3.430898e-02	5.321339e-07	-4.299432e-30	-1.891822e-34	2.068182e-28	-5.112804e-37	1.226819e-34	6.249278e-04	2.684135e-10	1.238845e-04	3.771649e-14	2.360334e-16	2.003504e-03	3.957777e-05	7.033169e-05	1.548746e-28	1.119949e-30	8.050068e-03	1.567520e-01	2.151082e-03	3.152220e+00	7.797507e-05	-1.330630e-31	2.227555e-01	1.247006e-30	4.793955e-31	-1.609920e-24	1.945998e-02	-8.525152e-30	-1.612900e-33	-1.333209e-34	5.803634e-30	1.654990e-01	8.622890e-06	7.008143e-11	2.685807e-10	3.508700e-09	1.350720e-10	7.053300e-11	7.464945e-03	9.327638e-31	1.865370e-02	4.696841e-11	6.896922e-01	8.980209e-26	5.800460e-06	1.742129e-01	3.774007e-05	1.696215e+00	3.970673e-01	-8.822839e-40	2.836096e+00	1.640832e+00	2.317225e-09	4.339744e-06	2.888925e+00	1.970607e-18	1.599475e-07	2.044187e-10	3.199038e-02	2.484653e+00	6.245749e-13	1.852980e-01	4.131894e-13	1.686359e+00	6.060174e-20	9.890200e-01	3.051585e-07	7.004417e-01	1.860914e-02	2.293713e-01	4.307680e-04	3.395073e-05	1.825974e-01	3.426967e-02	6.771779e-03	6.739365e-03	9.029665e-04	1.205707e-05	3.505403e-03	3.146159e-02	2.126357e-02	1.157364e-01	1.036879e-06	-1.251030e-37	1.367222e-03	6.080219e-03	2.212376e-03	7.731500e+02	
time 1.000000e+01	-4.502851e-60	1.808641e-29	-9.744030e-43	4.296741e-29	8.961735e-31	3.430898e-02	5.628162e-07	-9.157728e-30	6.358152e-34	-3.826117e-28	1.714633e-36	-3.120838e-35	5.831898e-04	1.480368e-10	9.780316e-05	2.080161e-14	3.617989e-17	1.877290e-03	3.048898e-05	5.395728e-05	6.061523e-28	1.308808e-29	7.389875e-03	1.643611e-01	1.692827e-03	3.154023e+00	6.384378e-05	6.040471e-31	2.227555e-01	6.808979e-31	2.128581e-30	-1.520110e-24	1.945998e-02	-6.099785e-29	-9.107936e-33	9.150906e-34	-6.521749e-29	1.654992e-01	7.324059e-06	3.738200e-11	1.481317e-10	1.871770e-09	7.450444e-11	3.762736e-11	7.136834e-03	1.052276e-30	1.860901e-02	2.505392e-11	6.880400e-01	3.310191e-26	5.134883e-06	1.746361e-01	2.363072e-05	1.696216e+00	3.970800e-01	-8.085539e-40	2.837326e+00	1.633862e+00	2.165596e-09	3.860616e-06	2.890486e+00	9.198934e-19	1.251270e-07	1.454332e-10	3.200138e-02	2.485558e+00	5.366298e-13	1.854915e-01	3.619980e-13	1.687208e+00	2.552274e-20	9.896112e-01	3.037445e-07	7.004703e-01	1.860943e-02	2.296601e-01	4.307680e-04	3.395073e-05	1.832522e-01	3.459271e-02	6.617307e-03	6.893837e-03	9.347430e-04	1.205707e-05	3.505403e-03	3.263647e-02	1.953465e-02	1.174668e-01	5.531253e-07	1.086687e-42	1.367222e-03	6.080288e-03	2.212379e-03	7.731500e+02	
time 1.100000e+01	-1.540194e-66	2.132953e-31	1.854260e-47	8.366035e-29	3.274378e-32	3.430898e-02	6.020173e-07	-1.472023e-29	-2.115286e-34	8.120189e-27	-5.639805e-37	-3.563233e-36	5.458197e-04	8.091840e-11	7.732225e-05	1.137037e-14	5.545761e-18	1.764366e-03	2.346824e-05	4.131594e-05	1.762949e-30	1.950677e-31	6.784813e-03	1.719375e-01	1.334100e-03	3.155492e+00	5.200386e-05	1.668171e-32	2.227555e-01	3.184502e-32	-1.690363e-32	-1.450498e-24	1.945998e-02	-5.270449e-29	-1.709803e-33	-4.537420e-35	1.555242e-31	1.654993e-01	6.373927e-06	1.994020e-11	8.097176e-11	9.985235e-10	4.072889e-11	2.007306e-11	6.824139e-03	-1.277214e-30	1.856713e-02	1.336445e-11	6.864916e-01	1.193661e-26	4.548972e-06	1.749680e-01	1.479435e-05	1.696216e+00	3.970889e-01	-2.415907e-41	2.838265e+00	1.626800e+00	2.033537e-09	3.436063e-06	2.891720e+00	4.196706e-19	9.758524e-08	1.037866e-10	3.200900e-02	2.486309e+00	4.638514e-13	1.856616e-01	3.190591e-13	1.687881e+00	1.076427e-20	9.900840e-01	3.023370e-07	7.004911e-01	1.860960e-02	2.299088e-01	4.307680e-04	3.395073e-05	1.838534e-01	3.490158e-02	6.466359e-03	7.044785e-03	9.664459e-04	1.205707e-05	3.505403e-03	3.380864e-02	1.794600e-02	1.190564e-01	2.950657e-07	-1.858108e-47	1.367222e-03	6.080332e-03	2.212381e-03	7.731500e+02	
